Id,Name,01/01/2022 10:11,01/02/2022 10:12,01/03/2022 10:09,01/04/2022 10:10,01/05/2022 10:14,01/06/2022 10:16,01/07/2022 10:16,01/08/2022 10:09,01/09/2022 10:14,01/10/2022 10:10,01/11/2022 10:11,01/12/2022 10:11,01/13/2022 10:13,01/14/2022 10:12,01/15/2022 10:09,01/16/2022 10:16,01/17/2022 10:11,01/18/2022 10:13,01/19/2022 10:04,01/20/2022 10:18,01/21/2022 10:04,01/22/2022 10:04,01/23/2022 10:07,01/24/2022 10:07,01/25/2022 10:13,01/26/2022 10:13,01/27/2022 10:07,01/28/2022 10:06,01/29/2022 10:02,01/30/2022 10:08,01/31/2022 10:05,02/01/2022 10:10,02/02/2022 10:08,02/03/2022 10:05,02/04/2022 10:05,02/05/2022 9:58,02/06/2022 10:15,02/07/2022 10:07,02/08/2022 10:10,02/09/2022 10:13,02/10/2022 10:10,02/11/2022 10:13,02/12/2022 10:13,02/13/2022 10:15,02/14/2022 10:09,02/15/2022 10:18,02/16/2022 10:13,02/17/2022 10:05,02/18/2022 10:16,02/19/2022 10:12,02/20/2022 10:16,02/21/2022 10:12,02/22/2022 10:15,02/23/2022 10:19,02/24/2022 10:17,02/25/2022 10:15,02/26/2022 10:09,02/27/2022 10:16,02/28/2022 10:15,03/01/2022 10:25,03/02/2022 10:20,03/03/2022 10:21,03/04/2022 10:26,03/05/2022 10:18,03/06/2022 10:17,03/07/2022 10:19,03/08/2022 10:18,03/09/2022 10:21,03/10/2022 10:24,03/11/2022 10:24,03/12/2022 10:13,03/13/2022 10:16,03/14/2022 10:21,03/15/2022 10:23,03/16/2022 10:25,03/17/2022 10:22,03/18/2022 10:25,03/19/2022 10:19,03/20/2022 10:23,03/21/2022 10:26,03/22/2022 10:36,03/23/2022 10:38,03/24/2022 10:27,03/25/2022 10:27,03/26/2022 10:26,03/27/2022 10:38,03/28/2022 10:45,03/29/2022 10:41,03/30/2022 10:40,03/31/2022 10:38,04/01/2022 10:51,04/02/2022 10:40,04/03/2022 10:44,04/04/2022 10:47,04/05/2022 10:37,04/06/2022 10:40,04/07/2022 10:37,04/08/2022 10:43,04/09/2022 10:37,04/10/2022 10:43,04/11/2022 10:45,04/12/2022 10:41,04/13/2022 10:50,04/14/2022 10:51,04/15/2022 10:46,04/16/2022 10:39,04/17/2022 10:45,04/18/2022 10:58,04/19/2022 10:56,04/20/2022 11:00,04/21/2022 10:51,04/22/2022 10:59,04/23/2022 10:48,04/24/2022 10:46,04/25/2022 10:50,04/26/2022 10:57,04/27/2022 11:00,04/28/2022 11:32,04/29/2022 11:00,04/30/2022 11:00,05/01/2022 11:20,05/02/2022 11:01,05/03/2022 11:00,05/04/2022 10:59,05/05/2022 10:52,05/06/2022 10:48,05/07/2022 10:44,05/08/2022 10:54,05/09/2022 10:59,05/10/2022 10:28,05/11/2022 10:59,05/12/2022 10:58,05/13/2022 11:01,05/14/2022 11:06,05/15/2022 11:02,05/16/2022 10:46,05/17/2022 10:52,05/18/2022 10:45,05/19/2022 11:02,05/20/2022 10:52,05/21/2022 10:26,05/22/2022 10:47,05/23/2022 10:52,05/24/2022 10:57,05/25/2022 10:56,05/26/2022 11:00,05/27/2022 10:56,05/28/2022 10:49,05/29/2022 11:06,05/30/2022 11:02,05/31/2022 10:59,06/01/2022 11:13,06/02/2022 11:00,06/03/2022 10:47,06/04/2022 10:44,06/05/2022 10:58,06/06/2022 10:57,06/07/2022 10:52,06/08/2022 10:52,06/09/2022 10:53,06/10/2022 11:01,06/11/2022 10:52,06/12/2022 11:05,06/13/2022 11:06,06/14/2022 11:08,06/15/2022 11:01,06/16/2022 10:55,06/17/2022 10:57,06/18/2022 10:57,06/19/2022 11:06,06/20/2022 10:58,06/21/2022 10:59,06/22/2022 11:09,06/23/2022 10:58,06/24/2022 11:01,06/25/2022 11:05,06/26/2022 11:10,06/27/2022 11:04,06/28/2022 11:02,06/29/2022 11:06,06/30/2022 11:06,07/01/2022 11:21,07/02/2022 11:02,07/03/2022 11:08,07/04/2022 11:14,07/05/2022 11:06,07/06/2022 11:23,07/07/2022 11:13,07/08/2022 11:08,07/09/2022 10:57,07/10/2022 11:20,07/11/2022 11:05,07/12/2022 11:19,07/13/2022 11:06,07/14/2022 11:20,07/15/2022 11:23,07/16/2022 11:05,07/17/2022 11:11,07/18/2022 11:09,07/19/2022 11:22,07/20/2022 11:06,07/21/2022 11:08,07/22/2022 11:10,07/23/2022 11:09,07/24/2022 11:13,07/25/2022 11:08,07/26/2022 11:21,07/27/2022 11:13,07/28/2022 11:06,07/29/2022 11:19,07/30/2022 11:06,07/31/2022 11:23,08/01/2022 11:20,08/02/2022 11:25,08/03/2022 11:07,08/04/2022 11:02,08/05/2022 11:04,08/06/2022 11:01,08/07/2022 11:10,08/08/2022 11:01,08/09/2022 11:12,08/10/2022 10:52,08/11/2022 10:56,08/12/2022 11:00,08/13/2022 10:55,08/14/2022 11:12,08/15/2022 11:19,08/16/2022 11:13,08/17/2022 11:25,08/18/2022 11:24,08/19/2022 11:14,08/20/2022 11:12,08/21/2022 11:07,08/22/2022 11:10,08/23/2022 11:22,08/24/2022 11:14,08/25/2022 11:22,08/26/2022 11:29,08/27/2022 11:24,08/28/2022 11:31,08/29/2022 11:29,08/30/2022 11:34,08/31/2022 11:39,09/01/2022 11:16,09/02/2022 11:25,09/03/2022 11:29,09/04/2022 11:23,09/05/2022 11:28,09/06/2022 11:33
12636578,HP S750 (256GB),46800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,,,,,,,,46800,46800,46800,46800,46800,46800,46800,47780,47780,47800,47800,47800,47800,47800,47800,47800,47800,47800,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,,,,49400,,,,,,,,,,,,,,,,,,,49400,49400,49400,49400,49400,49400,49400,49400,44200,,,,44500,,44800,44800,44500,44500,,,,,,,,,,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,,,,,,,44500,44500,44500,44500,44500,44500,44500,44490,44490,44790,44790,44790,44790
12636875,HP S750 M.2 SATA (512GB),69890,69890,69890,69890,69890,69890,69830,69810,69710,69680,69590,69500,69410,69390,69270,69140,69020,68930,68910,68780,68690,68660,68550,68540,68520,68510,69890,69890,69890,69890,69890,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47790,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12636875,HP S750 M.2 SATA (256GB),47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47050,47030,47100,47100,47100,47080,47040,47100,47100,47100,47100,47100,47100,47100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15580994,HP S750 해외구매 (1TB),136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,134570,134570,134570,134570,134570,127130,127130,127130,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136600,136700,136750,136750,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,136700,131230,131230,138630,138630,138630,138630,138630,138630,138630,138630,132800,132800,132800,132800,132800,132800,132800,132800,132800,132800,132800,132800,133900,133900,133900,133900,133900,133900,133900,133900,133900,133900,133900,133900,133900,133900,140800,140800,140800,140800,140800,140800,138500,138500,133800,133800,133800,133800,133800,,133800,134800,134800,134800,134800,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,132600,132600,132600,132600,142900,142900,142900,142900,134500,134500,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,140600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15581021,HP S750 해외구매 (512GB),86560,86560,86560,86560,86560,86560,86560,86550,86550,86550,86550,86550,86550,86550,86550,86550,86550,86550,86550,86550,86550,86550,86550,,86550,86550,86550,82030,82030,82030,82030,82030,82030,82030,82030,82030,82030,80330,80330,80330,80330,80330,80330,80330,80510,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86370,86560,86560,86560,86540,86560,86000,86000,86000,86000,86000,86000,86000,86000,86000,86540,86540,86540,86540,86540,87540,87540,87540,87540,84040,89000,87400,87400,87400,87400,87400,87400,87400,87400,78100,78100,78100,78100,78100,78100,78100,78100,78100,78100,78100,78100,78800,78800,78800,78800,78800,78800,78800,78800,78800,78800,78800,78800,78800,78800,82800,82800,82800,82800,82800,82800,81500,81500,78700,78700,78700,78700,78700,,78700,79400,79400,79400,79400,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,76800,78000,78000,78000,78000,84100,84100,84100,84100,75700,75700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,82700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11866912,ICY DOCK M.2 to SATA 변환 컨버터 (MB703M2P-B) (SSD미포함),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19300,19300,19300,19300,,,,,,,,,,,19300,19300,,19300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20900,20900,20900,20900,20900,20900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000,23000,23000,23000,,,,,,,,,,23000,
12842414,J&A LEVEN JM600 M.2 SATA (2TB),238350,238350,238350,,,238350,238350,238350,238350,238350,238350,238350,238350,238350,,,,,,,,,,,,,,245000,245000,,,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,,,,245000,245000,,,,,,,,,,,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,,,,,,,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,215000,215000,215000,215000,,215000,215000,215000,215000,215000,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,,,,,,,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900,206900
11284710,J&A LEVEN JM600 M.2 SATA (1TB),118900,118900,118900,,,118900,118900,118870,118640,118900,118900,118900,118900,118900,,,,,,,,,,,,,,123120,123120,,,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,122880,122640,122400,122340,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,,,,123120,123120,,,,,,,,,,,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,,,,,,,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,123120,131090,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,142490,,,,,,,142490,129680,129680,129680,129680,129680,129680,129680,129680,129680,129680,129680,129680,131100,131100,131100,131100,131100,131100,131100
11284695,J&A LEVEN JM600 M.2 SATA (512GB),70890,70870,70770,,,70900,70880,70880,70880,70880,70880,70880,70880,70880,,,,,,,,,,,,,,70900,70900,,,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,,,,70900,70900,,,,,,,,,,,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,,,,,,,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,,,,,,,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500
11284659,J&A LEVEN JM600 M.2 SATA (256GB),40890,40890,40890,,,40890,40860,40860,40750,40890,40890,40890,40890,40890,,,,,,,,,,,,,,40900,40900,,,40900,40900,40900,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40900,40900,40900,40900,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40890,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,,,,40900,40900,,,,,,,,,,,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,,,,,,,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,,,,,,,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
11284578,J&A LEVEN JM600 M.2 SATA (128GB),24500,24500,24500,,,24500,24500,24500,24500,24500,24500,24500,24500,24500,,,,,,,,,,,,,,26000,26000,,,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,,,,26000,26000,,,,,,,,,,,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,,,,,,,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,,,,,,,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
11844286,J&A LEVEN JMS600 mSATA (512GB),88000,88000,88000,88000,,,,,,,,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,,,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,87090,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000,88000
11844247,J&A LEVEN JMS600 mSATA (128GB),29000,29000,29000,29000,,,,,,,,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,29730,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,,,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,51130,23000,23000,23000,23000,23000,23000,51130,51130,51130,51130,51130,51130,51130,52620,51130,51130,51130,51130,51130,51130,51130,51130,48620,51130,51130,51130,51130,51130,51130,51130,51130,54450,54450,54450,54450,54450,52730,52730,52730,52730,52730,52730,52730,52730,52730,52730,52730,52730,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844220,J&A LEVEN JMS600 mSATA (64GB),23000,23000,23000,23000,,,,,,,,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,,,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,,,,,,,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
11284419,J&A LEVEN JP600 M.2 NVMe (1TB),118900,118900,118900,118900,118900,,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,113900,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,104500,99000,99000,99000,99000,99000,,,,,,,,,,,,99000,99000,,,,,,99000,99000,99000,99000,99000,99000
11284401,J&A LEVEN JP600 M.2 NVMe (512GB),65000,64990,64990,65000,65000,,65000,64970,64860,65000,65000,65000,65000,65000,64970,64850,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,64000,64000,64000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,63700,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,62280,63500,63500,63500,63500,63500,63500,63500,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,62280,,62280,62280,62280,62280,62280,62280,62280,62280,62280,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,,,,,,,,,,,,59900,59900,,,,,,58830,58830,58830,58830,58830,58830
11284386,J&A LEVEN JP600 M.2 NVMe (256GB),38900,38890,38890,38900,38900,,38900,38890,38890,38900,38900,38900,38900,38900,38880,38770,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,,39900,39900,39900,39900,39900,39900,39900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,,,,,,,,,,,,38900,38900,,,,,,38900,38900,38900,38900,38900,38900
